epoch,speed,totalGForce,gForceX,gForceY,steering_angle,sats,lat,lng
1785630943600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630943700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630943800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630943900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630944900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945000,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945100,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630945900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946100,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630946900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947000,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630947900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948000,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630948900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949000,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949100,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630949900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950000,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950400,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630950900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951100,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951100,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951200,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951300,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951500,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951600,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951700,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951800,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630951900,0.0,0.00,0.00,0.00,0.0,17,-23.605368,-46.836186
1785630952000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836186
1785630952100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836186
1785630952200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836186
1785630952300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630952400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630952500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630952600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630952700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630952800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630952900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630953900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630954000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630954100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630954100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836187
1785630954200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630954900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836188
1785630955600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630955700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630955800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630955900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630956900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630957000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630957100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630957300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630957300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630957400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836188
1785630957500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630957600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630957700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630957800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630957900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630958900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630959900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630960000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630960100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836189
1785630960200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630960300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630960400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630960500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630960700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630960700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630960900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630961900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630962900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630963900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836190
1785630964800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630964900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630965900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630966100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630966300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630966400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630966600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630966700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630966900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630967800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630968900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630969700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630969800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630969900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630970100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630970200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836191
1785630970400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630970500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630970500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630970600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630970800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630970900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630971900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630972900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630973800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630974900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630975900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630976100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630976200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630976400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630976500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836191
1785630976700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630976900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630977800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630978000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630978100,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630978300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630978500,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630978700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630978800,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630979000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630979200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630979400,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630979600,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630979700,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630979900,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836192
1785630980000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836193
1785630980000,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836193
1785630980200,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836193
1785630980300,0.0,0.00,0.00,0.00,0.0,17,-23.605369,-46.836193
1785630980500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630980600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630980800,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630980900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630980900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630981100,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630981200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630981400,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630981600,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630981700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630981900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630982000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630982200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630982300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630982500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630982700,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630982900,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630983000,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630983200,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630983300,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
1785630983500,0.0,0.00,0.00,0.00,0.0,17,-23.605370,-46.836193
